"state" "County" "Margin2020" "votes" "counted"
"Nevada" "Humboldt" -54 7771 98
"Nevada" "White Pine" -58 4369 98
"Nevada" "Storey" -35 2877 98
"Nevada" "Lander" -62 2765 98
"Nevada" "Lincoln" -71 2446 98
"Nevada" "Mineral" -25 2335 98
"Nevada" "Pershing" -51 2320 98
"Nevada" "Eureka" -78 1017 98
"Nevada" "Esmeralda" -67 487 98
"New Hampshire" "Wentworth's Location" -50 18 90
"New Hampshire" "Stoddard" -1.3 849 92
"New Hampshire" "Seabrook" -13 4639 95
"New Hampshire" "Millsfield" -52 21 95
"New Hampshire" "Columbia" -34 351 96
"New Hampshire" "Cornish" 24 1109 97
"New Hampshire" "New Castle" 37 904 98
"New Hampshire" "Manchester" 14 52606 98
"New Hampshire" "Nashua" 20 45281 98
"New Hampshire" "Concord" 32 23875 98
"New Hampshire" "Dover" 32 19229 98
"New Hampshire" "Derry" -7 17894 98
"New Hampshire" "Salem" -13 17841 98
"New Hampshire" "Rochester" -1.4 16907 98
"New Hampshire" "Merrimack" 6 16697 98
"New Hampshire" "Londonderry" -1.1 15873 98
"New Hampshire" "Bedford" 3 14739 98
"New Hampshire" "Portsmouth" 46 14701 98
"New Hampshire" "Hudson" -8 14641 98
"New Hampshire" "Keene" 40 12929 98
"New Hampshire" "Hampton" 8 11502 98
"New Hampshire" "Exeter" 34 10336 98
"New Hampshire" "Goffstown" -0.72 10196 98
"New Hampshire" "Windham" -6 9900 98
"New Hampshire" "Milford" 6 8961 98
"New Hampshire" "Laconia" -6 8955 98
"New Hampshire" "Pelham" -20 8854 98
"New Hampshire" "Hooksett" -4 8585 98
"New Hampshire" "Amherst" 20 8137 98
"New Hampshire" "Lebanon" 50 7949 98
"New Hampshire" "Durham" 55 7810 98
"New Hampshire" "Hanover" 75 7117 98
"New Hampshire" "Somersworth" 14 6071 98
"New Hampshire" "Barrington" 7 6004 98
"New Hampshire" "Newmarket" 34 6004 98
"New Hampshire" "Raymond" -19 6000 98
"New Hampshire" "Conway" 16 5966 98
"New Hampshire" "Hampstead" -14 5897 98
"New Hampshire" "Hollis" 14 5825 98
"New Hampshire" "Claremont" 1.8 5813 98
"New Hampshire" "Weare" -18 5538 98
"New Hampshire" "Bow" 20 5512 98
"New Hampshire" "Stratham" 22 5485 98
"New Hampshire" "Litchfield" -6 5410 98
"New Hampshire" "Gilford" -5 5313 98
"New Hampshire" "Atkinson" -11 5104 98
"New Hampshire" "Wolfeboro" -0.33 4777 98
"New Hampshire" "Plaistow" -10 4617 98
"New Hampshire" "Rye" 26 4465 98
"New Hampshire" "Epping" -6 4437 98
"New Hampshire" "Meredith" -1.6 4407 98
"New Hampshire" "Peterborough" 42 4400 98
"New Hampshire" "Pembroke" 3 4325 98
"New Hampshire" "Franklin" -11 4178 98
"New Hampshire" "Hopkinton" 31 4163 98
"New Hampshire" "Kingston" -14 4102 98
"New Hampshire" "Berlin" 7 4065 98
"New Hampshire" "Belmont" -19 4052 98
"New Hampshire" "Sandown" -16 3975 98
"New Hampshire" "New Boston" -5 3934 98
"New Hampshire" "Auburn" -16 3930 98
"New Hampshire" "Alton" -25 3903 98
"New Hampshire" "Swanzey" 6 3830 98
"New Hampshire" "Loudon" -18 3725 98
"New Hampshire" "Moultonborough" -11 3664 98
"New Hampshire" "Rindge" -19 3658 98
"New Hampshire" "Brookline" 7 3628 98
"New Hampshire" "Nottingham" 4 3496 98
"New Hampshire" "North Hampton" 15 3484 98
"New Hampshire" "Chester" -14 3469 98
"New Hampshire" "Farmington" -18 3433 98
"New Hampshire" "Plymouth" 32 3415 98
"New Hampshire" "Hillsborough" -8 3276 98
"New Hampshire" "Wakefield" -23 3270 98
"New Hampshire" "Deerfield" -13 3221 98
"New Hampshire" "New London" 32 3194 98
"New Hampshire" "Newport" -15 3138 98
"New Hampshire" "New Ipswich" -36 3123 98
"New Hampshire" "Littleton" 1.6 3115 98
"New Hampshire" "Jaffrey" 4 3018 98
"New Hampshire" "Newton" -13 2994 98
"New Hampshire" "Lee" 33 2976 98
"New Hampshire" "Epsom" -18 2927 98
"New Hampshire" "Barnstead" -19 2922 98
"New Hampshire" "Greenland" 19 2919 98
"New Hampshire" "Brentwood" 5 2914 98
"New Hampshire" "Northwood" -5 2881 98
"New Hampshire" "Fremont" -17 2839 98
"New Hampshire" "Danville" -21 2816 98
"New Hampshire" "Strafford" -3 2802 98
"New Hampshire" "Candia" -24 2789 98
"New Hampshire" "Enfield" 31 2765 98
"New Hampshire" "Henniker" 18 2711 98
"New Hampshire" "Northfield" -12 2619 98
"New Hampshire" "Milton" -18 2539 98
"New Hampshire" "Ossipee" -21 2519 98
"New Hampshire" "Gilmanton" -16 2500 98
"New Hampshire" "Charlestown" -2 2481 98
"New Hampshire" "Wilton" 10 2473 98
"New Hampshire" "Grantham" 38 2447 98
"New Hampshire" "Sunapee" 9 2431 98
"New Hampshire" "Chesterfield" 18 2392 98
"New Hampshire" "Walpole" 27 2347 98
"New Hampshire" "Allenstown" -8 2325 98
"New Hampshire" "Bartlett" 28 2170 98
"New Hampshire" "Haverhill" -12 2144 98
"New Hampshire" "Campton" 7 2129 98
"New Hampshire" "Pittsfield" -20 2095 98
"New Hampshire" "Canaan" 13 2086 98
"New Hampshire" "Sanbornton" -13 2045 98
"New Hampshire" "Boscawen" -7 2040 98
"New Hampshire" "Dunbarton" -12 2030 98
"New Hampshire" "Tilton" -5 2025 98
"New Hampshire" "Winchester" -0.1 2019 98
"New Hampshire" "Warner" 11 1928 98
"New Hampshire" "Hinsdale" 11 1915 98
"New Hampshire" "Tuftonboro" -7 1900 98
"New Hampshire" "Bristol" -8 1871 98
"New Hampshire" "New Durham" -20 1868 98
"New Hampshire" "Mont Vernon" 16 1778 98
"New Hampshire" "Tamworth" 3 1768 98
"New Hampshire" "Canterbury" 17 1754 98
"New Hampshire" "Chichester" -9 1736 98
"New Hampshire" "Rollinsford" 12 1736 98
"New Hampshire" "Lancaster" -3 1735 98
"New Hampshire" "Thornton" 13 1731 98
"New Hampshire" "Hampton Falls" -1 1720 98
"New Hampshire" "Madison" 10 1703 98
"New Hampshire" "East Kingston" -6 1692 98
"New Hampshire" "Gorham" 9 1686 98
"New Hampshire" "Plainfield" 36 1685 98
"New Hampshire" "Bethlehem" 24 1671 98
"New Hampshire" "Newbury" 11 1667 98
"New Hampshire" "Andover" 7 1595 98
"New Hampshire" "Antrim" -1.1 1584 98
"New Hampshire" "Kensington" 5 1557 98
"New Hampshire" "New Hampton" -7 1539 98
"New Hampshire" "Holderness" 22 1481 98
"New Hampshire" "Fitzwilliam" -1.2 1367 98
"New Hampshire" "Sutton" 13 1348 98
"New Hampshire" "Whitefield" -3 1321 98
"New Hampshire" "Madbury" 28 1312 98
"New Hampshire" "Lyme" 66 1305 98
"New Hampshire" "Hancock" 36 1298 98
"New Hampshire" "Marlborough" 29 1273 98
"New Hampshire" "Newfields" 16 1255 98
"New Hampshire" "Webster" -10 1241 98
"New Hampshire" "Ashland" 6 1218 98
"New Hampshire" "Alstead" 17 1189 98
"New Hampshire" "Deering" -18 1158 98
"New Hampshire" "Francestown" 5 1152 98
"New Hampshire" "Sandwich" 27 1143 98
"New Hampshire" "Lyndeborough" 2 1138 98
"New Hampshire" "Westmoreland" 18 1133 98
"New Hampshire" "Troy" -7 1117 98
"New Hampshire" "Dublin" 26 1109 98
"New Hampshire" "Freedom" 0 1090 98
"New Hampshire" "Alexandria" -16 1080 98
"New Hampshire" "Colebrook" -20 1074 98
"New Hampshire" "Bradford" 8 1073 98
"New Hampshire" "Northumberland" -18 1056 98
"New Hampshire" "Greenville" -3 1054 98
"New Hampshire" "Middleton" -25 1042 98
"New Hampshire" "Greenfield" 6 1010 98
"New Hampshire" "Temple" 9 961 98
"New Hampshire" "Rumney" -12 956 98
"New Hampshire" "Wilmot" 23 956 98
"New Hampshire" "Mason" -16 949 98
"New Hampshire" "Effingham" -15 926 98
"New Hampshire" "Salisbury" -15 925 98
"New Hampshire" "Lincoln" 13 923 98
"New Hampshire" "Unity" -22 892 98
"New Hampshire" "Springfield" 0.11 889 98
"New Hampshire" "Woodstock" 14 858 98
"New Hampshire" "Bridgewater" -13 857 98
"New Hampshire" "Bennington" -3 837 98
"New Hampshire" "Orford" 33 823 98
"New Hampshire" "Franconia" 37 801 98
"New Hampshire" "Lisbon" -10 797 98
"New Hampshire" "Washington" -19 797 98
"New Hampshire" "Milan" -12 794 98
"New Hampshire" "Center Harbor" -4 792 98
"New Hampshire" "Jackson" 45 786 98
"New Hampshire" "Grafton" -10 784 98
"New Hampshire" "Harrisville" 46 760 98
"New Hampshire" "Lempster" -23 726 98
"New Hampshire" "Danbury" -17 725 98
"New Hampshire" "Richmond" -17 719 98
"New Hampshire" "Jefferson" -21 662 98
"New Hampshire" "South Hampton" -3 652 98
"New Hampshire" "Newington" -3 639 98
"New Hampshire" "Hill" -28 635 98
"New Hampshire" "Bath" -15 623 98
"New Hampshire" "Wentworth" -7 620 98
"New Hampshire" "Acworth" 4 569 98
"New Hampshire" "Surry" 10 563 98
"New Hampshire" "Brookfield" -18 545 98
"New Hampshire" "Pittsburg" -41 545 98
"New Hampshire" "Monroe" -15 544 98
"New Hampshire" "Carroll" -0.19 538 98
"New Hampshire" "Dalton" -12 528 98
"New Hampshire" "Hebron" -5 523 98
"New Hampshire" "Gilsum" -4 516 98
"New Hampshire" "Croydon" -29 513 98
"New Hampshire" "Marlow" 14 496 98
"New Hampshire" "Sugar Hill" 34 485 98
"New Hampshire" "Goshen" -20 481 98
"New Hampshire" "Warren" -18 478 98
"New Hampshire" "Nelson" 25 451 98
"New Hampshire" "Albany" 13 449 98
"New Hampshire" "Piermont" 11 440 98
"New Hampshire" "Stewartstown" -42 413 98
"New Hampshire" "Langdon" 1.7 412 98
"New Hampshire" "Sullivan" 7 412 98
"New Hampshire" "Lyman" -9 385 98
"New Hampshire" "Groton" -24 380 98
"New Hampshire" "Waterville" 30 374 98
"New Hampshire" "Eaton" 23 309 98
"New Hampshire" "Stratford" 6 300 98
"New Hampshire" "Stark" -28 295 98
"New Hampshire" "Landaff" -10 285 98
"New Hampshire" "Randolph" 37 277 98
"New Hampshire" "Sharon" 14 273 98
"New Hampshire" "Shelburne" 4 254 98
"New Hampshire" "Chatham" -10 244 98
"New Hampshire" "Benton" -23 235 98
"New Hampshire" "Easton" 44 234 98
"New Hampshire" "Dorchester" -8 233 98
"New Hampshire" "Errol" -33 223 98
"New Hampshire" "Orange" -15 196 98
"New Hampshire" "Dummer" -25 184 98
"New Hampshire" "Clarksville" -20 183 98
"New Hampshire" "Roxbury" 28 144 98
"New Hampshire" "Windsor" -45 129 98
"New Hampshire" "Ellsworth" 17 78 98
"New Hampshire" "Harts Location" 7 43 98
"New Hampshire" "Dixville" 100 5 98
"New Jersey" "Essex" 55 345311 97
"New Jersey" "Mercer" 40 177223 98
"New Jersey" "Cumberland" 6 62575 98
"New Jersey" "Bergen" 16 497460 98
"New Jersey" "Monmouth" -3 378390 98
"New Jersey" "Middlesex" 22 375692 98
"New Jersey" "Ocean" -29 342746 98
"New Jersey" "Morris" 4 300917 98
"New Jersey" "Camden" 33 265599 98
"New Jersey" "Burlington" 20 262650 98
"New Jersey" "Union" 36 254041 98
"New Jersey" "Hudson" 46 250458 98
"New Jersey" "Passaic" 17 224330 98
"New Jersey" "Somerset" 21 186889 98
"New Jersey" "Gloucester" 1.9 173453 98
"New Jersey" "Atlantic" 7 140441 98
"New Jersey" "Sussex" -19 88148 98
"New Jersey" "Hunterdon" -4 84673 98
"New Jersey" "Warren" -16 61057 98
"New Jersey" "Cape May" -16 57933 98
"New Jersey" "Salem" -13 34042 98
"New Mexico" "Bernalillo" 24 317590 98
"New Mexico" "Dona Ana" 18 82641 98
"New Mexico" "Santa Fe" 54 82227 98
"New Mexico" "Sandoval" 8 76562 98
"New Mexico" "San Juan" -28 52294 98
"New Mexico" "Valencia" -10 32277 98
"New Mexico" "McKinley" 39 26486 98
"New Mexico" "Otero" -26 23571 98
"New Mexico" "Eddy" -52 23222 98
"New Mexico" "Chaves" -41 22443 98
"New Mexico" "Lea" -60 20918 98
"New Mexico" "Taos" 55 17181 98
"New Mexico" "Rio Arriba" 34 16628 98
"New Mexico" "Curry" -41 15101 98
"New Mexico" "Grant" 7 14435 98
"New Mexico" "Los Alamos" 27 12293 98
"New Mexico" "San Miguel" 39 11531 98
"New Mexico" "Lincoln" -36 10306 98
"New Mexico" "Cibola" 9 8903 98
"New Mexico" "Luna" -10 8103 98
"New Mexico" "Torrance" -33 7281 98
"New Mexico" "Socorro" 7 7160 98
"New Mexico" "Roosevelt" -43 6608 98
"New Mexico" "Colfax" -11 6016 98
"New Mexico" "Sierra" -21 5945 98
"New Mexico" "Quay" -38 3873 98
"New Mexico" "Mora" 31 2686 98
"New Mexico" "Catron" -47 2326 98
"New Mexico" "Guadalupe" 14 2189 98
"New Mexico" "Hidalgo" -15 1974 98
"New Mexico" "Union" -56 1789 98
"New Mexico" "DeBaca" -47 901 98
"New Mexico" "Harding" -28 505 98
"New York" "Westchester" 27 350749 56
"New York" "Suffolk" -12 601261 79
"New York" "Sullivan" -17 26931 80
"New York" "Ulster" 12 77667 81
"New York" "Orange" -10 139956 82
"New York" "Ontario" -10 47830 82
"New York" "Steuben" -40 38797 82
"New York" "Queens" 45 787860 83
"New York" "Oneida" -25 84273 83
"New York" "Wayne" -29 37425 84
"New York" "Herkimer" -39 24766 84
"New York" "Montgomery" -33 17615 88
"New York" "Manhattan" 75 694904 93
"New York" "Livingston" -18 31401 93
"New York" "Bronx" 68 425715 95
"New York" "Onondaga" 18 221325 95
"New York" "Yates" -19 10741 95
"New York" "Broome" 3 92853 96
"New York" "Tompkins" 49 45735 96
"New York" "Cortland" -1.9 21675 96
"New York" "Hamilton" -30 3460 96
"New York" "Chemung" -13 39410 97
"New York" "Monroe" 21 380983 98
"New York" "Albany" 31 154101 98
"New York" "Chautauqua" -20 59304 98
"New York" "Cayuga" -9 36451 98
"New York" "Otsego" -5 28075 98
"New York" "Brooklyn" 55 913246 98
"New York" "Nassau" 10 732756 98
"New York" "Erie" 15 473021 98
"New York" "Staten Island" -15 216153 98
"New York" "Dutchess" 10 151122 98
"New York" "Rockland" 1.7 150685 98
"New York" "Saratoga" 5 132655 98
"New York" "Niagara" -10 104080 98
"New York" "Rensselaer" 6 79409 98
"New York" "Schenectady" 16 74826 98
"New York" "Putnam" -8 55110 98
"New York" "Oswego" -20 53787 98
"New York" "Saint Lawrence" -12 44907 98
"New York" "Jefferson" -19 43848 98
"New York" "Warren" -0.16 36131 98
"New York" "Clinton" 5 35437 98
"New York" "Columbia" 16 35363 98
"New York" "Cattaraugus" -29 34845 98
"New York" "Madison" -11 34038 98
"New York" "Genesee" -32 29204 98
"New York" "Washington" -16 28138 98
"New York" "Greene" -16 25194 98
"New York" "Tioga" -21 25044 98
"New York" "Fulton" -31 23744 98
"New York" "Delaware" -18 23025 98
"New York" "Chenango" -23 22269 98
"New York" "Allegany" -39 20782 98
"New York" "Wyoming" -45 19431 98
"New York" "Franklin" -2 19268 98
"New York" "Essex" 5 19259 98
"New York" "Orleans" -36 18154 98
"New York" "Schoharie" -29 15710 98
"New York" "Seneca" -9 15630 98
"New York" "Lewis" -39 12964 98
"New York" "Schuyler" -18 9766 98
"North Carolina" "Hoke" 11 21639 98
"North Carolina" "Wake" 26 631830 98
"North Carolina" "Mecklenburg" 35 567053 98
"North Carolina" "Guilford" 23 284486 98
"North Carolina" "Forsyth" 14 201270 98
"North Carolina" "Durham" 62 179914 98
"North Carolina" "Buncombe" 21 161569 98
"North Carolina" "Cumberland" 17 147150 98
"North Carolina" "New Hanover" 2 131830 98
"North Carolina" "Union" -24 131011 98
"North Carolina" "Cabarrus" -9 117227 98
"North Carolina" "Gaston" -28 115498 98
"North Carolina" "Johnston" -24 111357 98
"North Carolina" "Iredell" -32 102371 98
"North Carolina" "Brunswick" -25 90175 98
"North Carolina" "Davidson" -47 88514 98
"North Carolina" "Pitt" 9 87573 98
"North Carolina" "Alamance" -8 86091 98
"North Carolina" "Orange" 51 84997 98
"North Carolina" "Catawba" -37 83425 98
"North Carolina" "Rowan" -36 73408 98
"North Carolina" "Randolph" -56 73316 98
"North Carolina" "Onslow" -30 72235 98
"North Carolina" "Henderson" -19 68371 98
"North Carolina" "Moore" -27 58339 98
"North Carolina" "Harnett" -22 58293 98
"North Carolina" "Wayne" -12 55537 98
"North Carolina" "Craven" -19 53065 98
"North Carolina" "Nash" 0.23 52271 98
"North Carolina" "Cleveland" -33 51308 98
"North Carolina" "Lincoln" -46 50217 98
"North Carolina" "Chatham" 12 48599 98
"North Carolina" "Rockingham" -32 47809 98
"North Carolina" "Robeson" -19 47188 98
"North Carolina" "Burke" -40 44602 98
"North Carolina" "Caldwell" -51 42829 98
"North Carolina" "Carteret" -42 42695 98
"North Carolina" "Wilson" 3 40735 98
"North Carolina" "Franklin" -13 37351 98
"North Carolina" "Surry" -51 36638 98
"North Carolina" "Haywood" -27 36542 98
"North Carolina" "Wilkes" -57 35466 98
"North Carolina" "Rutherford" -46 34429 98
"North Carolina" "Pender" -30 34169 98
"North Carolina" "Stanly" -51 33939 98
"North Carolina" "Watauga" 8 32220 98
"North Carolina" "Granville" -7 31598 98
"North Carolina" "Lee" -15 29008 98
"North Carolina" "Sampson" -23 28618 98
"North Carolina" "Lenoir" -3 28409 98
"North Carolina" "Columbus" -28 26446 98
"North Carolina" "Beaufort" -26 26315 98
"North Carolina" "Halifax" 21 25759 98
"North Carolina" "Stokes" -58 25701 98
"North Carolina" "Edgecombe" 27 25477 98
"North Carolina" "Davie" -45 25311 98
"North Carolina" "Dare" -17 24232 98
"North Carolina" "McDowell" -48 23003 98
"North Carolina" "Duplin" -22 22715 98
"North Carolina" "Person" -22 21894 98
"North Carolina" "Jackson" -8 21428 98
"North Carolina" "Vance" 19 20999 98
"North Carolina" "Richmond" -15 20763 98
"North Carolina" "Macon" -38 20743 98
"North Carolina" "Transylvania" -16 20404 98
"North Carolina" "Alexander" -58 20236 98
"North Carolina" "Yadkin" -61 19923 98
"North Carolina" "Pasquotank" 0.31 19897 98
"North Carolina" "Bladen" -14 17125 98
"North Carolina" "Cherokee" -55 16423 98
"North Carolina" "Currituck" -46 16147 98
"North Carolina" "Ashe" -46 15814 98
"North Carolina" "Scotland" -1.9 14775 98
"North Carolina" "Madison" -24 13076 98
"North Carolina" "Montgomery" -32 12849 98
"North Carolina" "Martin" -5 12540 98
"North Carolina" "Polk" -26 12358 98
"North Carolina" "Caswell" -18 12051 98
"North Carolina" "Yancey" -34 11352 98
"North Carolina" "Anson" 4 11194 98
"North Carolina" "Hertford" 34 10634 98
"North Carolina" "Warren" 26 10293 98
"North Carolina" "Northampton" 21 10109 98
"North Carolina" "Bertie" 22 9815 98
"North Carolina" "Avery" -53 9458 98
"North Carolina" "Mitchell" -58 9041 98
"North Carolina" "Greene" -12 8753 98
"North Carolina" "Chowan" -16 7784 98
"North Carolina" "Pamlico" -28 7631 98
"North Carolina" "Perquimans" -32 7484 98
"North Carolina" "Swain" -20 7068 98
"North Carolina" "Clay" -50 6893 98
"North Carolina" "Washington" 10 6205 98
"North Carolina" "Alleghany" -50 6076 98
"North Carolina" "Gates" -14 5971 98
"North Carolina" "Camden" -47 5953 98
"North Carolina" "Jones" -20 5525 98
"North Carolina" "Graham" -60 4665 98
"North Carolina" "Hyde" -15 2492 98
"North Carolina" "Tyrrell" -16 1817 98
"North Dakota" "Cass" -3 86053 98
"North Dakota" "Burleigh" -40 50753 98
"North Dakota" "Grand Forks" -13 30970 98
"North Dakota" "Ward" -45 28246 98
"North Dakota" "Morton" -50 16619 98
"North Dakota" "Stark" -64 15050 98
"North Dakota" "Williams" -67 14334 98
"North Dakota" "Stutsman" -43 9959 98
"North Dakota" "Richland" -33 7812 98
"North Dakota" "Barnes" -31 5565 98
"North Dakota" "McLean" -54 5536 98
"North Dakota" "McKenzie" -68 5419 98
"North Dakota" "Ramsey" -36 5372 98
"North Dakota" "Walsh" -42 4783 98
"North Dakota" "Mercer" -67 4675 98
"North Dakota" "Mountrail" -38 4165 98
"North Dakota" "Traill" -25 4136 98
"North Dakota" "Rolette" 32 3804 98
"North Dakota" "Bottineau" -51 3471 98
"North Dakota" "Pembina" -50 3331 98
"North Dakota" "McHenry" -60 3003 98
"North Dakota" "Ransom" -19 2454 98
"North Dakota" "Dickey" -47 2424 98
"North Dakota" "Wells" -61 2374 98
"North Dakota" "Dunn" -69 2338 98
"North Dakota" "LaMoure" -50 2219 98
"North Dakota" "Pierce" -51 2128 98
"North Dakota" "Sargent" -26 2070 98
"North Dakota" "Cavalier" -51 2020 98
"North Dakota" "Emmons" -75 2009 98
"North Dakota" "Benson" -14 1961 98
"North Dakota" "Foster" -56 1778 98
"North Dakota" "Nelson" -31 1777 98
"North Dakota" "Bowman" -70 1657 98
"North Dakota" "Kidder" -68 1460 98
"North Dakota" "McIntosh" -61 1455 98
"North Dakota" "Grant" -68 1381 98
"North Dakota" "Renville" -64 1319 98
"North Dakota" "Hettinger" -68 1312 98
"North Dakota" "Adams" -57 1269 98
"North Dakota" "Eddy" -37 1261 98
"North Dakota" "Griggs" -48 1250 98
"North Dakota" "Divide" -53 1202 98
"North Dakota" "Sioux" 46 1186 98
"North Dakota" "Towner" -44 1174 98
"North Dakota" "Burke" -74 1155 98
"North Dakota" "Steele" -24 1088 98
"North Dakota" "Logan" -75 1076 98
"North Dakota" "Oliver" -74 1066 98
"North Dakota" "Golden Valley" -72 1026 98
"North Dakota" "Sheridan" -72 812 98
"North Dakota" "Billings" -74 635 98
"North Dakota" "Slope" -79 427 98
"Ohio" "Franklin" 31 630577 98
"Ohio" "Cuyahoga" 34 625670 98
"Ohio" "Hamilton" 16 430929 98
"Ohio" "Summit" 10 280473 98
"Ohio" "Montgomery" 2 268505 98
"Ohio" "Lucas" 17 200623 98
"Ohio" "Stark" -19 189879 98
"Ohio" "Butler" -24 186737 98
"Ohio" "Lorain" -2 157437 98
"Ohio" "Warren" -31 136100 98
"Ohio" "Lake" -14 130509 98
"Ohio" "Delaware" -7 126070 98
"Ohio" "Mahoning" -1.9 118966 98
"Ohio" "Clermont" -37 110480 98
"Ohio" "Medina" -23 105825 98
"Ohio" "Trumbull" -11 101001 98
"Ohio" "Licking" -28 94210 98
"Ohio" "Greene" -19 88643 98
"Ohio" "Fairfield" -23 83311 98
"Ohio" "Portage" -12 82872 98
"Ohio" "Wood" -8 67597 98
"Ohio" "Clark" -23 64212 98
"Ohio" "Richland" -40 59975 98
"Ohio" "Miami" -44 57972 98
"Ohio" "Geauga" -23 56021 98
"Ohio" "Wayne" -37 54283 98
"Ohio" "Columbiana" -45 49860 98
"Ohio" "Allen" -40 48006 98
"Ohio" "Ashtabula" -24 44147 98
"Ohio" "Tuscarawas" -40 44015 98
"Ohio" "Muskingum" -39 40465 98
"Ohio" "Erie" -12 40335 98
"Ohio" "Hancock" -38 38771 98
"Ohio" "Union" -31 33445 98
"Ohio" "Jefferson" -38 33362 98
"Ohio" "Ross" -35 33299 98
"Ohio" "Belmont" -44 33088 98
"Ohio" "Scioto" -42 32047 98
"Ohio" "Washington" -41 32031 98
"Ohio" "Knox" -44 31398 98
"Ohio" "Sandusky" -28 30074 98
"Ohio" "Pickaway" -47 28271 98
"Ohio" "Lawrence" -46 28127 98
"Ohio" "Marion" -39 27818 98
"Ohio" "Huron" -41 27190 98
"Ohio" "Darke" -64 27134 98
"Ohio" "Ashland" -49 26405 98
"Ohio" "Athens" 15 26059 98
"Ohio" "Seneca" -34 25810 98
"Ohio" "Auglaize" -63 25777 98
"Ohio" "Shelby" -63 25258 98
"Ohio" "Ottawa" -23 24007 98
"Ohio" "Mercer" -65 23761 98
"Ohio" "Logan" -55 23368 98
"Ohio" "Fulton" -40 22770 98
"Ohio" "Preble" -57 21809 98
"Ohio" "Brown" -57 21096 98
"Ohio" "Crawford" -51 20686 98
"Ohio" "Clinton" -53 20527 98
"Ohio" "Champaign" -48 19972 98
"Ohio" "Putnam" -66 19921 98
"Ohio" "Madison" -41 19855 98
"Ohio" "Highland" -60 19676 98
"Ohio" "Defiance" -36 19381 98
"Ohio" "Williams" -46 18651 98
"Ohio" "Morrow" -54 18457 98
"Ohio" "Guernsey" -48 18230 98
"Ohio" "Coshocton" -49 16739 98
"Ohio" "Perry" -50 16675 98
"Ohio" "Van Wert" -57 14965 98
"Ohio" "Jackson" -54 14794 98
"Ohio" "Henry" -43 14764 98
"Ohio" "Carroll" -53 14212 98
"Ohio" "Hocking" -42 13824 98
"Ohio" "Gallia" -55 13799 98
"Ohio" "Hardin" -52 13247 98
"Ohio" "Holmes" -68 12947 98
"Ohio" "Fayette" -52 12612 98
"Ohio" "Pike" -49 12412 98
"Ohio" "Adams" -64 12145 98
"Ohio" "Wyandot" -50 11390 98
"Ohio" "Meigs" -53 10951 98
"Ohio" "Paulding" -51 9467 98
"Ohio" "Harrison" -53 7655 98
"Ohio" "Monroe" -54 7148 98
"Ohio" "Morgan" -48 6847 98
"Ohio" "Noble" -63 6343 98
"Ohio" "Vinton" -55 6030 98
"Oklahoma" "Oklahoma" -1.1 294740 98
"Oklahoma" "Tulsa" -16 266678 98
"Oklahoma" "Cleveland" -14 119778 98
"Oklahoma" "Canadian" -43 61940 98
"Oklahoma" "Rogers" -55 44553 98
"Oklahoma" "Comanche" -20 35631 98
"Oklahoma" "Wagoner" -50 35338 98
"Oklahoma" "Creek" -55 30505 98
"Oklahoma" "Payne" -23 29643 98
"Oklahoma" "Pottawatomie" -46 28185 98
"Oklahoma" "Muskogee" -34 25081 98
"Oklahoma" "Washington" -48 23501 98
"Oklahoma" "Grady" -62 23101 98
"Oklahoma" "Garfield" -54 22430 98
"Oklahoma" "Logan" -47 21574 98
"Oklahoma" "Osage" -40 20538 98
"Oklahoma" "Carter" -53 19479 98
"Oklahoma" "McClain" -61 19236 98
"Oklahoma" "Stephens" -65 19057 98
"Oklahoma" "LeFlore" -63 18805 98
"Oklahoma" "Pittsburg" -56 17924 98
"Oklahoma" "Cherokee" -29 17714 98
"Oklahoma" "Kay" -51 17249 98
"Oklahoma" "Delaware" -58 17245 98
"Oklahoma" "Mayes" -55 16626 98
"Oklahoma" "Bryan" -56 15976 98
"Oklahoma" "Sequoyah" -59 15386 98
"Oklahoma" "Pontotoc" -44 15320 98
"Oklahoma" "Lincoln" -63 14888 98
"Oklahoma" "Okmulgee" -37 14313 98
"Oklahoma" "McCurtain" -67 11467 98
"Oklahoma" "Ottawa" -51 11438 98
"Oklahoma" "Garvin" -64 10922 98
"Oklahoma" "Custer" -53 10691 98
"Oklahoma" "Caddo" -44 9859 98
"Oklahoma" "Seminole" -46 8337 98
"Oklahoma" "McIntosh" -50 8335 98
"Oklahoma" "Jackson" -58 8221 98
"Oklahoma" "Beckham" -72 7948 98
"Oklahoma" "Woodward" -72 7785 98
"Oklahoma" "Adair" -59 7108 98
"Oklahoma" "Pawnee" -58 6786 98
"Oklahoma" "Kingfisher" -72 6465 98
"Oklahoma" "Marshall" -63 6064 98
"Oklahoma" "Craig" -58 6032 98
"Oklahoma" "Murray" -59 5894 98
"Oklahoma" "Choctaw" -62 5832 98
"Oklahoma" "Texas" -65 5521 98
"Oklahoma" "Atoka" -70 5389 98
"Oklahoma" "Haskell" -67 5014 98
"Oklahoma" "Noble" -57 4938 98
"Oklahoma" "Hughes" -61 4857 98
"Oklahoma" "Washita" -73 4777 98
"Oklahoma" "Pushmataha" -71 4739 98
"Oklahoma" "Nowata" -66 4391 98
"Oklahoma" "Johnston" -64 4251 98
"Oklahoma" "Latimer" -63 4249 98
"Oklahoma" "Love" -64 4076 98
